DateKey,Year,Month,Day,Season
f48d2046-5282-45bf-a7c1-d055cf27cd9a,2017,6,8,Spring
ab49bd1e-4ef4-447d-8c63-1b75d8f2291a,2020,9,18,Summer
3e2d361a-50fb-4216-9a99-610905d626bb,2016,4,12,Spring
fb0bc608-01cf-4a1f-ba9c-da1ddae39aa6,2013,10,15,Unknown
61e17700-726e-4d17-b435-4e42ffc97b65,2025,1,31,Winter
1b49bd88-7db0-4862-b269-9d31d887a12f,2016,4,22,Spring
4f6b6119-9049-4198-aebe-6e3157eb8e35,2025,1,27,Winter
2f4426cb-6997-431d-9cdd-edfb66e9ec35,2013,10,29,Unknown
fa931547-d12b-4602-a09e-a7eec1db3b1f,2016,3,8,Winter
95b6df67-3778-4a03-8bc7-c08dbf8243ff,2018,6,29,Summer
b605bf23-16ed-47b8-a65e-b88547e06758,2016,3,18,Winter
4d5638ee-17b2-4fef-8472-ab157022c706,2014,10,29,Unknown
87a46883-3840-46cc-8e33-07e1c835ebfb,2015,10,29,Unknown
303283b2-d7f6-4611-ba6e-2a6cd27d5087,2016,4,1,Spring
2e35eafc-66d1-4f95-94bf-aa8456ade0a1,2019,6,28,Summer
aeb6abe2-dd39-4a1a-8959-6403ac764436,2018,11,16,Unknown
69b25739-41e7-41cc-aca0-c1bed76f5ffb,2017,10,19,Unknown
62c00bc9-fbb2-4747-b8b4-e8141fdf943b,2020,3,11,Winter
ce3c3dcc-f4a5-4717-9217-1e6143bca320,2016,1,29,Winter
6d92715c-49f4-46f4-a723-dd70cef3bcb5,2018,1,16,Winter
9c082893-2402-41c5-8bf5-e0a8ac08cb0a,2020,7,14,Summer
43fe14eb-090a-4cc8-8db4-fb6add2d9604,2022,10,28,Unknown
6dc01848-874e-472d-b2b6-5e93d16c69bb,2020,4,10,Spring
820a19ca-5df0-438f-8f3e-61400b1673c4,2019,12,6,Autumn
42a6edda-0a00-4f01-9453-563b8584a135,2022,1,28,Winter
e3d95077-edfa-471b-8fba-e871de9dc336,2022,5,6,Spring
62c02478-2901-4307-85c4-1788af700452,2021,8,6,Summer
df7dfe97-42ff-4212-9d51-5420e4d97f7f,2021,11,19,Unknown
fb4107d8-27ee-461e-a227-fda22a47e5bd,2023,2,10,Winter
781964d7-0ee2-48c6-9128-272eb5486309,2018,1,24,Winter
43f5a3cf-0535-4452-b06a-34635501a3ba,2018,5,18,Spring
72fb7ba3-ca57-46b2-8233-f46b173f169c,2018,3,23,Spring
43f5161d-7bbc-4c4e-9436-491b28b61018,2019,2,26,Winter
fe7f83bb-9d51-4083-bd80-71a3829f0d2a,2023,6,16,Spring
7078404e-e114-4107-8eb3-215ce902416a,2014,3,18,Winter
4ca79568-0cef-4048-9cc1-7e5dd1dce862,2015,9,10,Summer
597a5bde-2190-4bab-b2c2-d31c83699e52,2012,9,28,Autumn
efa6c111-ad59-4050-b1ce-8bc6f2309b87,2018,3,5,Winter
afc76e26-7461-4ee4-90e6-cc6d43a58fb2,2017,8,6,Summer
be1a0115-1986-4d06-8367-5834735f1140,2015,12,24,Winter
674211a2-84e2-4ce2-9888-3c133a51de19,2012,8,28,Summer
82ea4113-196a-4afb-ae23-6aff04c3178b,2010,11,18,Unknown
c217508e-6644-4296-bb42-7f1ce4e779db,2007,10,12,Unknown
190aafa0-8fd4-457d-a9b4-6396d9fd1d68,2011,2,10,Winter
dfd88037-625c-4452-904b-52871b42b418,2016,2,27,Winter
f857d4b1-0d1d-444a-84fe-0fd936d97893,2011,11,24,Unknown
49693d84-0b26-4c2c-8cd1-af3719e737ec,2023,1,20,Winter
a27c4f3f-0769-463b-a69b-2a0ccbc8f1f5,2025,3,14,Winter
f2c16698-27b8-4a9a-b333-3a96634fde78,2021,7,2,Summer
41339c30-bf7a-4e6f-a302-3bb49ec2a114,2023,10,6,Unknown
501e154d-1151-47a2-a95e-d8daf9dbca6c,2023,1,11,Winter
bf8a0475-6dc7-46cd-8573-c21203ab3187,2018,9,4,Summer
2777ddde-2e05-4e60-8199-f19d87bbf32f,2016,10,11,Unknown
e1f6f4ad-67f6-4dc0-8f0f-3cbab3e4e125,2020,5,1,Spring
0e34c4e6-ee7b-4f23-9aa7-9004fb43de0c,2024,8,29,Summer
105cf5af-3aad-44d8-92d4-8dcefbed9bdd,2016,7,19,Summer
ecbf6c8c-dc8a-45c9-9970-0b43ed37ceab,2018,11,27,Unknown
8eecef56-77bd-49ec-8612-eeda7de5e826,2017,7,28,Summer
30d1a167-b7d4-420e-97b5-630912166767,2023,2,20,Winter
b61099f8-23cd-449e-ac61-ada22c41ec21,2020,4,25,Spring
0fff3ce3-fd33-4dce-b61d-2c9c7df56267,2019,7,26,Summer
395fa0e7-7840-4b99-bbdf-b6450acfd2a3,2019,11,27,Unknown
85409e36-3e60-4643-b8c6-062193b05967,2020,12,8,Autumn
978cb67c-1e6d-4c65-b446-f1f2d8f8ff94,2025,2,14,Winter
8767ec20-163f-4ba2-a382-1a2624646591,2020,10,16,Unknown
a169eba0-f0d0-4897-8283-67251a543e79,2020,5,20,Spring
8e57ff3f-ed1d-4978-9ae2-31ff87832c95,2021,4,23,Spring
26363284-7540-4a49-b3d0-2ed79db5eda2,2021,9,16,Summer
74ffdc70-ea47-4f9e-9116-8de3448117f0,2022,1,21,Winter
1d64e959-3ddd-43bd-8fd7-8e4c2e5a2ab2,2021,10,29,Unknown
5b7800df-dcd7-4111-900b-def3a9fe498b,2020,4,29,Spring
e2725ec8-b390-49f1-a15e-5d82af3f15b1,2024,8,30,Summer
561cac6a-1aaf-4a44-81e2-d0e6bf82144b,2024,12,5,Autumn
09f009d6-2f91-466c-b834-3bf5686316d8,2021,6,25,Summer
1e765a98-18ad-420d-9ca9-5c1a15626356,2024,1,29,Winter
9cc5ab09-4127-44cf-9b3a-a7c5ee3b0a98,2023,6,7,Spring
6e0faefe-5f16-4072-b572-8116b0de8147,2023,5,17,Spring
155904b9-9c98-43f7-8741-0c68b9dab0f7,2024,3,28,Spring
8cc94c35-da2a-4fdb-95af-9323dfadd093,2024,1,19,Winter
ac826c46-d289-4b86-abea-09517f2b5ee1,2023,2,2,Winter
973a4b49-0d73-4dfb-b7fa-d796569e9bb6,2025,1,7,Winter
8bae3f58-f80a-4a52-996c-111797c9ba5d,2024,2,8,Winter
cef6562e-321f-4be4-9da8-40e97fbc36fc,2023,6,30,Summer
a45ec219-a27e-473a-bd7d-860577e9bf57,2024,3,22,Spring
2673b3ec-162f-4b3f-8b5c-2eef96b6e830,2021,6,8,Spring
3e89e396-974a-4769-9e2e-1c5c3b132d14,2024,6,15,Spring
2e806664-72c6-4ab0-8ec4-ee3d69db1a41,2024,4,2,Spring
39e3ea67-39d3-4338-9fac-58ecdd08e3a9,2024,6,18,Spring
8518f7bd-2204-47f0-8936-fa0501d7cd07,2021,2,10,Winter
76c73ccd-3777-4c62-8961-c0b272b82f22,2022,4,23,Spring
249b0523-92dc-4fe5-83c1-6566fc4a6b2b,2021,5,24,Spring
210f89fb-c203-4758-9fb5-f9beaef32e15,2018,1,19,Winter
22659d64-dec4-4f9a-a87e-ea4c835778a0,2016,9,9,Summer
37ce2f49-bcea-4c10-9a0a-6754f25e9e0b,2020,11,20,Unknown
88855669-612c-4529-af67-19390db0eb44,2016,9,1,Summer
15ae6954-c857-48cb-bb98-6f6575818cf2,2020,10,28,Unknown
d2517798-0d9a-4d76-8e54-46fe1cb83a61,2023,11,17,Unknown
058f08eb-d93a-47b5-b61a-a71a7c584d9e,2015,10,20,Unknown
7e459679-3f1c-4835-949a-65211bc7af85,2015,11,23,Unknown
773787e6-6249-410c-8615-f68694d9156e,2015,3,17,Winter
8ff77aea-db9a-4fa9-80d0-a6ebfbcdecd3,2015,2,3,Winter
0ca2bbff-9bf9-442d-a5bc-20d9b8df9f6a,2015,6,9,Spring
8e4f0c5f-97f3-4218-92cd-d39d1e429997,2016,1,20,Winter
09ac4238-f978-416d-a80e-8b7698594bd3,2015,6,11,Spring
084c51df-2cb5-43dc-a1e2-bd0e53017337,2021,2,12,Winter
78ab7902-3b87-4bec-85f1-e217021e4270,2015,3,3,Winter
3ff9168c-5d34-4cc1-b47a-32abbc59fc35,2019,3,12,Winter
f1e96ba9-ebe9-4923-9585-c7cce9872865,2014,11,20,Unknown
df2d0951-9be9-4b0c-b610-ab28ae894d58,2018,12,7,Autumn
df793ebb-0854-4025-a575-d4dc5cd565b4,2011,12,4,Autumn
66040512-8293-42fd-aefa-2890c338f19a,2014,12,23,Winter
7f76df78-aefb-47fd-a81a-26d86ca8a39d,2013,9,15,Summer
3c2e990e-d70f-47a4-840b-678907e0dbeb,2020,12,18,Autumn
0904ff5a-8834-4762-97dd-85b903d6223f,2011,8,17,Summer
7065b88d-4e37-4ad1-b0af-e1b7a46127d0,2014,5,20,Spring
af66fb3a-d213-4ec4-be6e-09f9a2d32cb9,2012,1,25,Winter
880d0622-49f3-499c-941d-a1ec765cab6c,2014,5,27,Spring
5d866f58-723b-4929-8c8d-db8d3547ecdb,2013,12,11,Autumn
3c7fca75-546c-43dc-9097-7e4ed74c1366,2007,11,15,Unknown
34ea92e8-ed99-4ae2-97f6-322dc77f6df7,2018,2,15,Winter
df9ad726-3cbd-49ac-8ffc-aebd7f1aab68,2014,1,27,Winter
ebd57483-da85-4448-83ee-09a7ed2376c6,2012,4,11,Spring
47fd2392-d274-430c-821d-aead08301411,2020,2,18,Winter
1a4aedd8-9e64-40e1-862f-dc74be3a7ab2,2010,2,1,Winter
f5b0dc89-6e5c-4e58-a1c4-676d39c68349,2020,4,24,Spring
10f7f150-c621-449e-8902-13d110a96c8d,2013,12,13,Autumn
0a4f519b-a8aa-4e67-8bfc-887ebafe9dd5,2012,3,5,Winter
467e4f12-4720-4a46-838a-7bb804d5919e,2021,3,3,Winter
e7918bf8-6831-4a96-8413-4db4ab0e360d,2012,12,16,Autumn
5cb29d74-4489-406b-9541-171add1ccd5d,2010,4,23,Spring
4994a338-1652-4517-9c91-5529610c5a22,2021,3,19,Winter
002837dc-e29b-47e2-b37d-9bc1197e397a,2021,3,18,Winter
c8cdf732-017e-4041-8189-f487ae9657ed,2017,7,18,Summer
5d052422-510a-4783-9cfb-de5afcdfe8b7,2007,2,18,Winter
5473da1e-5f94-4740-b12a-18d11f33b7c3,2012,8,23,Summer
44047a88-dad7-4ccc-9197-30bb74f38ba2,2015,9,23,Autumn
c583fe35-1fd5-4c54-9d32-488dfadf2ac8,2009,4,1,Spring
72b23d92-f772-4304-972b-bc47ad08c55f,2007,10,15,Unknown
43bee826-16a1-435c-9b17-560702f36745,2008,1,8,Winter
726df841-bfd2-4010-b1d7-56ef66448baf,2007,2,11,Winter
7f5d429e-5a89-4180-861e-3f48cd85ea7a,2013,12,1,Autumn
48259b93-1a64-4596-8670-497482b3eef1,2007,1,18,Winter
eabb17db-b764-49dc-8b8b-7dabbcc6c804,2002,3,28,Spring
e9482f91-a429-40e1-b4c2-dbd51382eccd,1994,2,25,Winter
07816664-f37e-46cd-9baa-e495d3b1543c,1993,2,25,Winter
6f67dc5e-a5d6-4326-a622-45909debb802,2002,4,2,Spring
290c9930-5e3f-4c87-9cd0-cad094e97634,1996,5,14,Spring
3d1f7dab-b593-4e13-8223-f36fde93ed37,2003,11,14,Unknown
25f43a5e-a356-4907-8173-cd28ab5176a7,1996,1,1,Winter
4447699b-06f7-4686-aacd-8f17439d324c,2002,3,29,Spring
af6e64a8-4e62-45be-812e-44cd5d8fdd8c,1998,4,20,Spring
44152ad4-07e9-4952-913b-19b4777dcffe,1992,7,12,Summer
2c1d8383-319e-4254-a808-f3d416fac20e,1993,1,1,Winter
dd965a17-21d2-46ee-905e-5fe9dc8860d3,1998,5,7,Spring
27d2270b-e3d8-4d59-961d-bfe1474d80e2,2002,3,22,Spring
3dd16c9f-2bac-4e1b-b5b3-cca55086ba60,2024,8,5,Summer
4728d39b-5eaf-402e-a011-68cd6be69394,1998,5,14,Spring
a4a83331-31d7-400a-a641-1da4825853ce,1999,12,17,Autumn
444529ff-09ac-4e5a-bf57-bf7d32c2e1f0,1999,12,3,Autumn
4b195bc1-30f5-4e1b-b654-07b6f38525a7,2000,12,7,Autumn
177e3dea-9a9c-452c-8e76-57420a3fde2e,2004,11,12,Unknown
9e99e05e-2e3d-4352-8e90-e69dc4517092,1994,1,1,Winter
895a35e6-5209-4633-8f31-7c67e02c6943,2023,12,8,Autumn
9d325afd-d825-4a0c-b690-0271429c8ef5,2023,4,28,Spring
839abb95-202f-4831-9e7a-3f84c5e05a79,2003,10,14,Unknown
32eec8f6-a62d-4dc7-81cf-3b8c6cccac97,2000,11,17,Unknown
f9999a4a-e95f-4d8c-b050-fc4fabd75b74,2003,11,7,Unknown
6b1ae1a4-60c7-4295-a1f6-09b4a83b2449,1993,12,25,Winter
1ba186ec-5fe8-4355-a2e1-d6fa7b1e38e3,1998,4,23,Spring
7679513d-3b99-4d14-a668-cd182f37ff6d,2001,4,6,Spring
cd5ce408-1f2b-4579-b59a-fb815ae2bf8c,2009,5,22,Spring
2ccb64e9-e644-45c3-8586-018e155a0c79,1996,3,14,Winter
7d4468a9-eb1b-4cda-9bc8-7fc461fbe981,2006,6,20,Spring
da3ac445-3217-4441-9986-78e22af8ca69,2003,5,23,Spring
a46227f3-66a2-4c2d-b8b2-e05c94b2c42b,2015,6,5,Spring
1c52e583-1411-4863-a041-9d8778689337,2013,6,18,Spring
3ec5ba1a-30ef-42d7-92c3-2807cccdfc32,2013,5,24,Spring
d2178a5c-f271-4164-b1d8-e7654b935da2,2013,1,11,Winter
ea3639a4-5019-48d0-ae5e-98df55b2c6a7,2009,6,19,Spring
0948db4c-dc57-452e-9eef-d4f2648d96dd,2001,5,11,Spring
b7bc44aa-e818-4af1-9827-dad58c4284e5,2003,10,3,Unknown
d0adba74-bd3a-46bd-a18c-210362522df7,2006,6,9,Spring
fb8bb13b-0eef-4d4f-9abf-5303e1b76f77,2021,3,2,Winter
68673e61-54df-4ca7-a7b9-b113f846901c,2009,6,18,Spring
b6c1e005-2c0d-4787-9459-477f8e67248d,1997,6,1,Spring
f2908bdd-98eb-48c1-a85c-f2ac1442dbf8,1993,2,1,Winter
f31dd30f-3dbc-49f3-b1bd-f2820360775b,2014,2,27,Winter
5be33ab2-88fd-495f-bdcb-36c6eb00c99b,2003,10,24,Unknown
808b88bd-2037-4455-9d06-fbd8bd17db6c,1994,3,7,Winter
314cc0e7-86ee-4c28-b195-5c8352ee8514,2003,8,16,Summer
91231199-8c24-46e9-a098-4b1bc0b3a751,2014,2,20,Winter
484651db-d8ba-4c20-bcfc-6af6052d43e7,2008,2,29,Winter
d6c93293-0196-47bd-9a6c-4a46fe20d590,2003,4,28,Spring
d716f61a-a424-46e2-b6b5-35ac31f42cbf,2005,7,1,Summer
3ed87448-f8c9-46bc-8779-70636303ee28,2020,6,7,Spring
afbb1035-3017-4f9b-9917-9081c9abf28b,2011,9,12,Summer
43663ae3-206f-4346-b6ee-b5d2c8d8f896,2018,3,2,Winter
3ecfa2da-60e4-40dc-aa38-0aa03c6bfcec,2016,1,4,Winter
edc0b668-fb2d-4be2-9bab-49222e9a058e,2016,5,2,Spring
bdc29e66-9da2-4f41-9ad4-9d502c16188e,2020,6,5,Spring
d34e8e93-a7e0-43c5-829e-5eaafb58ca5f,2016,6,30,Summer
919d45fa-2ae6-4e8a-b8ca-4e4277a3cb98,2016,1,25,Winter
51545026-5b0d-4d0e-83cd-ed4cfa3d342c,2017,1,13,Winter
311decfe-a451-4be3-b8b7-c027f9d7c294,2020,6,12,Spring
473baee7-15fc-4c3a-b980-0f0d4b6ee866,2022,12,6,Autumn
b35034f1-89ed-495d-a83b-be11f750ad55,2018,2,2,Winter
36ade7c5-320e-4f40-9105-8ea4e2db91b5,2016,5,19,Spring
f43b4e98-3bdc-4088-8a58-ce9bec20941f,2023,5,30,Spring
b39100ec-1566-4236-a519-cb6ed7babf68,2020,1,2,Winter
3ae86746-3a5e-4e41-bb4d-b4b56bb64ce7,2015,10,15,Unknown
c513a888-7a58-46b4-bb65-0f7749eee540,2024,5,24,Spring
836baaf0-347a-47f1-8e97-6c07ba5ccbc9,2018,3,7,Winter
3991ea94-a021-46b3-9e32-441b2b2be539,2016,1,3,Winter
dca0a778-cb75-4329-992e-1ddefb606a99,2021,5,4,Spring
f1ef2def-609f-474c-85c9-21912807b02c,2013,12,2,Autumn
873ea6b6-37cc-4a59-8d9c-10d974140397,2023,11,28,Unknown
0fb800f4-ec2c-4918-91a7-9abff8a1cff4,2015,8,6,Summer
a6d3f20b-26f9-4b9d-95e9-1ff9e9b892cb,2013,10,26,Unknown
08a47029-a8d7-487a-ae0d-56bcc4cbec72,2016,3,9,Winter
aaba6070-890e-40bb-885e-dfb64450ad77,2013,3,10,Winter
62b278c0-b16c-4362-918f-30ff501cd0e3,2010,10,18,Unknown
12b18193-705c-4870-ad64-d29721a76f54,2018,12,2,Autumn
c7bc2e2d-7cc2-4b08-bd6e-d0f9529cbbce,2013,7,1,Summer
f82c68e7-e8f2-44b7-a683-d9ddf055c7f7,2019,7,6,Summer
6010d53a-1d1c-4675-84ff-86e3753d0616,2022,8,24,Summer
c6431cd2-bdd6-496e-8571-938840ed5e35,2019,10,20,Unknown
1246e936-6dbc-4270-860b-52190dbea1f6,2025,1,19,Winter
aa8ea8c9-282a-46bb-8bf8-7023f385efaa,2017,9,15,Summer
48070f08-3dbf-4471-8809-caef992c63fe,2021,5,7,Spring
42972042-661c-49e7-bb64-8d7cfb1a9df5,2021,3,31,Spring
83992eef-78ce-473d-a8f3-adb3929a859c,2003,6,13,Spring
9c2899c2-1d51-4f15-86dc-07e3697584b7,2008,4,11,Spring
f4ceb6c3-08c0-4c79-ab5b-60480f5baeef,2006,2,24,Winter
8230f8db-6483-4a36-a7fd-cd20ba3b53eb,2011,3,1,Winter
e1427dab-79c2-4a29-9edd-ca5731afe33e,2014,3,4,Winter
1106d788-4544-490c-94bf-de453ca2f568,2003,5,22,Spring
c3a534e9-2342-4708-bba0-d099ef6807ac,2006,3,24,Spring
839d32ae-55a3-435f-8d44-1a652c9acac2,2014,3,21,Spring
e6634fe2-1b86-4b1d-a949-7b98795bc71d,2000,5,26,Spring
f929526e-7d15-4181-88be-56dda642b6a4,2012,10,25,Unknown
3e075b3a-6e07-4dfe-8099-49a1624aec5c,2003,10,16,Unknown
36e82fc9-5ccb-4340-b084-c007e1c0a16c,2005,10,28,Unknown
ec8a6bc8-65b2-43ad-a093-53630e00365b,2009,10,22,Unknown
7b68cc15-c74c-4210-97fd-08c24c84fe0e,2024,9,19,Summer
0d8b90ca-6a7f-4ac2-8377-6440f7e62f5d,2024,3,15,Winter
2a36339e-59ae-4d02-8b91-c580718aec97,2023,3,24,Spring
1fff3a0f-cdf9-4021-90ee-0203f2dbe666,2024,12,10,Autumn
b6dfd689-d818-49d2-bb6b-6cfc8d51e965,2021,10,20,Unknown
2140d044-1355-4df0-9107-7b46871c52d6,2024,5,22,Spring
cc4e762f-7c2b-4995-8d84-e0a9896aedb7,2019,10,24,Unknown
fef12b6d-1743-4318-b857-976c6631a4d8,2021,11,26,Unknown
2dd8cc6e-9a21-4a6a-bea8-0becb17114ec,2021,9,3,Summer
aa75a739-8391-4f83-93f9-2a2b8d38b796,1998,7,1,Summer
055273a3-74cd-487a-bdeb-6e9ae113d571,2017,3,21,Spring
1ce275b2-92fc-490c-a882-e8b18a39fbb6,2013,6,10,Spring
98b53073-3dbb-41c9-ab34-4471af7557dd,2010,11,30,Unknown
ed23339f-d124-4c04-bdbd-e0297e5bc6f3,2004,11,19,Unknown
ed7af38b-c2bf-4ff0-8796-223800c35c0a,2011,12,18,Autumn
c3e3ba4e-6958-454a-aee9-9b6088a44ca8,2016,12,15,Autumn
f99baaea-8e2d-49b3-82af-55c435f532c2,2007,11,13,Unknown
17919e43-6671-4baf-9575-a0272091a5f5,2012,2,14,Winter
f1bde4d8-9943-44ac-b8c3-48a899c3e455,2009,11,4,Unknown
ffbef34a-a58c-4537-aa48-8501a06f741f,1992,1,1,Winter
d3ced20f-b649-4050-9872-ab4fc33647c2,2017,9,1,Summer
d40a91c9-de07-415e-9c02-cc0637ad4401,2015,7,1,Summer
cdb6ad4b-0eba-4cc0-8c34-9f54ffcd9706,2018,12,6,Autumn
a424c730-cf45-4c96-84bb-1690ed57addc,1996,8,1,Summer
121ecb0f-4c4b-4898-9bfd-c0e28eda22a3,2011,12,20,Autumn
e3e671d7-0cb9-4c31-b95a-9edd25fa1834,2013,6,11,Spring
6aa079b2-fe66-4cc9-97f0-d188f00b10fd,2011,12,11,Autumn
d9d268f4-b020-497c-a5cc-6c138cfb80a9,2012,2,16,Winter
58d47204-cbe4-4b47-86ea-572c3b4424a2,2016,6,29,Summer
a7747168-015f-4853-a114-d9cb4ea2bb48,2004,7,9,Summer
56a765d2-fdfc-444d-84bb-415587e77af6,2010,11,1,Unknown
8227155b-b1d5-4b50-88f8-8619d316cd28,2010,11,9,Unknown
1d5635c5-9a1f-4841-ba88-857423d5dd84,2006,11,9,Unknown
8c28b718-d290-4962-b0e0-d3f9f71f8d21,2016,10,14,Unknown
843737df-25fa-4c42-b5b4-151fb4068ee8,2016,5,10,Spring
6a54ad64-d20b-4ee7-9757-b551c87d0d3d,2016,2,29,Winter
cafb33be-5f26-47bc-949a-f76740ccf394,2017,5,12,Spring
3caec4de-db53-4c90-8d69-f68e340a7b7b,2018,1,26,Winter
956aa74e-efa1-49bf-b0b6-7be1c4151e36,2017,2,3,Winter
293d1141-6513-4137-af27-aa0ae03249f0,2015,12,15,Autumn
4197a348-afe4-4c6a-b342-29e28f6bb708,2015,4,14,Spring
d867ec2b-8231-4cc1-bca7-2c39fd171925,2015,10,12,Unknown
d83079ef-dfd2-4521-a920-9e7de6e4d3f5,2020,2,20,Winter
e4fde781-adc5-443a-81cc-e34f9be1ed54,2014,4,9,Spring
5bb6b915-a572-4cdd-8fcc-59dd39e53535,2016,1,26,Winter
7119fbd1-0a2d-448f-ba82-f22c82a62e8d,2015,2,9,Winter
9599785f-5b76-4287-a62d-d4508d037cad,2024,10,11,Unknown
82e9934c-6a08-4306-9775-8b7f85e2d088,2015,7,13,Summer
bb042bd2-6902-4620-9f41-c4fbd8ebc2e1,2021,6,22,Summer
b0b5ec76-ca36-44ae-93ad-c2571c14985b,2020,11,13,Unknown
c4949384-df52-416a-8349-aba018c99d89,2017,11,24,Unknown
ec82dcec-26f5-4c2c-aad5-f4ee5759607f,2019,4,15,Spring
13ed3b58-902d-4ed5-96fc-1f24ec08b61b,2022,4,15,Spring
f0c894bf-b31f-42f2-9765-375258b0fdd0,2015,11,12,Unknown
219b38d1-7e8b-41bf-92d6-c5db84ae876c,2022,5,17,Spring
d9127a59-12c2-439f-9d3a-c6aa95abf80a,2017,1,18,Winter
301b43ef-083b-486c-84ab-0a5731b9e7a7,2015,12,19,Autumn
a1fc068f-2651-4be0-9460-7e9e378a8721,2017,1,31,Winter
3742ff93-984a-4532-9cf4-4dac63f1bdd6,2016,7,27,Summer
9feaf6c8-b872-43a8-82e3-79a8a691ffe0,2014,3,31,Spring
37c9a94e-257e-4265-abb9-0e09721536e7,2019,3,18,Winter
4d4a4dea-0f5c-4ee4-83ac-166c39eb5912,2013,5,20,Spring
47ba8af7-c537-4562-b707-e362b183243b,2013,6,1,Spring
c66ca719-a921-4854-87f8-b87945e0be71,2020,3,16,Winter
9e1d41b3-dbb3-4fb9-9dc1-5c675a7d2d40,2018,9,1,Summer
188288ac-56b8-46e1-8c0a-806a3a12ac90,2020,9,17,Summer
47808f81-108f-4d42-95c0-f34b6cba15ba,2018,8,3,Summer
87f6b662-f21a-4509-81e8-95aca6f30994,2019,10,18,Unknown
aee38cd4-0001-4502-9292-b0cbfdab7df8,2014,9,2,Summer
c31a8f22-03c7-4394-be61-bf2f2d36d10f,2019,2,1,Winter
f4b9f195-ee86-455b-b3a8-52f742473942,2022,4,7,Spring
3d6e9a92-47b4-4473-a474-08f0d2fa5c7f,2019,1,25,Winter
541380f7-e062-48b5-b7c5-71d72a82078d,2019,1,7,Winter
210ea2da-0b9a-4653-8b3f-01175bcc0877,2012,11,13,Unknown
ef0a58ef-5780-483c-9e85-b665c117f3bc,2021,10,24,Unknown
3790a59d-74df-4dbc-aa93-a9a549c17139,2019,10,1,Unknown
59b652dc-6fe6-40bd-9e4e-86b4511e9355,2021,3,5,Winter
a244af86-0a6e-4f01-9a2d-12852d09b8a7,2012,12,28,Winter
280a56ba-c9a6-46d4-a27d-cb8ff0b6588d,2020,10,2,Unknown
901049cf-743f-423e-9caa-415876ea0881,2012,5,21,Spring
cd6508d3-2733-44b5-a0be-e7fc6cffed31,2019,1,21,Winter
9795d93f-7679-47af-ac41-76b0a3a7793c,2009,6,7,Spring
76ad877e-4ce1-4ac0-a755-ccdabd1a689e,2014,7,1,Summer
fa1d3242-e37d-41db-86de-54973a222abc,2010,5,22,Spring
9cee28a0-ff50-4f21-99c3-c7fe9ac96c70,2015,10,1,Unknown
b6216310-6aa6-4139-83d3-9990aa0000cd,2008,4,12,Spring
2f4a1cc4-413e-43fe-8281-5c5458dec253,2008,3,1,Winter
085bcd15-fe85-406c-8c2d-1b89b06019a3,2012,5,23,Spring
18384286-b91c-495d-aaef-ea448cce06aa,2015,10,10,Unknown
e7406803-ccfb-470a-bdaf-641a5479809d,2010,6,7,Spring
63f22040-8c49-451d-96bb-c84995c934f9,2013,11,24,Unknown
40f0fcd4-467d-435d-ac3d-bc45e1d70bb6,2019,10,8,Unknown
4d7cace4-3e1f-418a-a8be-958f0aed6d58,2022,3,21,Spring
5b977b20-5db4-4839-9f8b-567f84b6ea68,2020,12,15,Autumn
060bb7be-353f-4002-92ad-7242b30971c0,2009,1,26,Winter
ce7376ed-7985-4857-8099-225e0dcd455f,2010,5,20,Spring
861b6171-415a-4db0-ae32-035e7e0947f4,2022,4,4,Spring
3048dc1b-70df-4181-9c06-4c6a1a37e296,2020,3,17,Winter
6c50ff65-e960-457f-9775-6ecdd59903fe,2016,7,21,Summer
26977873-a581-4a71-924c-0c88dbb673ed,2018,12,14,Autumn
c71169b9-73ce-4771-b6c3-d82290d65ae3,2019,6,17,Spring
f9798d7a-5060-4a32-9cca-ce3d14416b38,2020,2,28,Winter
64130dc9-d29e-4d38-b893-591f8df31b55,2018,9,13,Summer
1ddf964d-a474-4403-aca0-79279c4b8f0b,2019,5,28,Spring
11739e9e-fdd4-4263-9241-5bf34b31ff91,2022,7,18,Summer
ab3c5fb0-7bcb-4534-ba05-37f97553defa,2018,9,19,Summer
52adc0eb-3592-4820-8151-11f11ed59831,2019,4,1,Spring
fdaf6df5-52be-4068-93c5-dd4b6ab7579f,2019,8,10,Summer
3151618d-c96f-4433-aad2-5f1df17dbf1d,2020,1,5,Winter
18725e06-5f16-47f5-8778-c763f369f7f1,2021,4,6,Spring
4ed49fea-6b25-4a56-99d3-91a8f777ee4b,2016,8,29,Summer
002e6d0a-834f-44a2-adf3-197764acfedc,2018,1,18,Winter
eb1d8569-65cd-428a-87dd-e079ac64c7f8,2014,4,3,Spring
a14984ef-8ff8-417d-9a25-999eb902213b,2008,10,31,Unknown
c41c0a6b-1f82-456c-93ca-fa0525266b00,2018,1,3,Winter
7c1ec30b-a204-4a30-a2ae-150d5ddb50be,2017,12,13,Autumn
008b7d48-5627-4827-9a6c-1d52366265a5,2014,3,7,Winter
cb6e88ab-fca3-4d31-a762-a0e44c5bf40f,2007,6,29,Summer
01fdd03f-504e-419d-956a-ff8977be7323,2017,4,19,Spring
e23919b5-8926-455a-82bc-12fed5881497,2019,1,9,Winter
4e7a56fd-4cf1-411d-b58f-eb93f47b8a78,2018,11,6,Unknown
0e04f74a-5801-4700-b649-59b95de44cff,2014,5,19,Spring
